state,year,month,unemployment_rate
South Carolina,2019,12,2.6
South Carolina,2020,01,2.8
South Carolina,2020,02,2.9
South Carolina,2020,03,3.1
South Carolina,2020,04,11.7
South Carolina,2020,05,9.3
South Carolina,2020,06,7.8
South Carolina,2020,07,7.1
South Carolina,2020,08,6.2
South Carolina,2020,09,5.8
South Carolina,2020,10,5.3
South Carolina,2020,11,5.1
South Carolina,2020,12,4.9
South Carolina,2021,01,4.6
South Carolina,2021,02,4.5
South Carolina,2021,03,4.3
South Carolina,2021,04,4.2
South Carolina,2021,05,4.1
South Carolina,2021,06,4.0
South Carolina,2021,07,3.9
South Carolina,2021,08,3.8
South Carolina,2021,09,3.6
South Carolina,2021,10,3.5
South Carolina,2021,11,3.4
South Carolina,2021,12,3.3
South Carolina,2022,01,3.3
South Carolina,2022,02,3.2
South Carolina,2022,03,3.2
South Carolina,2022,04,3.2
South Carolina,2022,05,3.2
South Carolina,2022,06,3.2
South Carolina,2022,07,3.2
South Carolina,2022,08,3.2
South Carolina,2022,09,3.2
South Carolina,2022,10,3.2
South Carolina,2022,11,3.2
South Carolina,2022,12,3.1
South Carolina,2023,01,3.1
South Carolina,2023,02,3.0
South Carolina,2023,03,3.0
South Carolina,2023,04,2.9
South Carolina,2023,05,2.8
South Carolina,2023,06,2.8
South Carolina,2023,07,2.8
South Carolina,2023,08,2.8
South Carolina,2023,09,2.9
South Carolina,2023,10,3.0
South Carolina,2023,11,3.2
South Carolina,2023,12,3.3
South Carolina,2024,01,3.4
South Carolina,2024,02,3.6
South Carolina,2024,03,3.7
South Carolina,2024,04,3.9
South Carolina,2024,05,4.1
South Carolina,2024,06,4.3
South Carolina,2024,07,4.4
South Carolina,2024,08,4.5
South Carolina,2024,09,4.5
South Carolina,2024,10,4.4
South Carolina,2024,11,4.3
South Carolina,2024,12,4.2
South Carolina,2025,01,4.1
South Carolina,2025,02,4.1
South Carolina,2025,03,4.2
South Carolina,2025,04,4.2
South Carolina,2025,05,4.3
South Carolina,2025,06,4.4
South Carolina,2025,07,4.4
South Carolina,2025,08,4.6
South Carolina,2025,09,4.7
South Carolina,2025,10,-
South Carolina,2025,11,4.8
South Carolina,2025,12,4.8
South Dakota,2016,01,2.8
South Dakota,2016,02,2.8
South Dakota,2016,03,2.8
South Dakota,2016,04,2.9
South Dakota,2016,05,2.9
South Dakota,2016,06,3.0
South Dakota,2016,07,3.1
South Dakota,2016,08,3.1
South Dakota,2016,09,3.1
South Dakota,2016,10,3.2
South Dakota,2016,11,3.2
South Dakota,2016,12,3.1
South Dakota,2017,01,3.1
South Dakota,2017,02,3.1
South Dakota,2017,03,3.0
South Dakota,2017,04,3.0
South Dakota,2017,05,3.0
South Dakota,2017,06,3.0
South Dakota,2017,07,3.0
South Dakota,2017,08,3.0
South Dakota,2017,09,3.0
South Dakota,2017,10,3.0
South Dakota,2017,11,3.0
South Dakota,2017,12,3.0
South Dakota,2018,01,2.9
South Dakota,2018,02,2.9
South Dakota,2018,03,2.9
South Dakota,2018,04,2.8
South Dakota,2018,05,2.8
South Dakota,2018,06,2.7
South Dakota,2018,07,2.7
South Dakota,2018,08,2.7
South Dakota,2018,09,2.7
South Dakota,2018,10,2.7
South Dakota,2018,11,2.7
South Dakota,2018,12,2.7
South Dakota,2019,01,2.8
South Dakota,2019,02,2.8
South Dakota,2019,03,2.8
South Dakota,2019,04,2.8
South Dakota,2019,05,2.8
South Dakota,2019,06,2.8
South Dakota,2019,07,2.8
South Dakota,2019,08,2.7
South Dakota,2019,09,2.7
South Dakota,2019,10,2.7
South Dakota,2019,11,2.6
South Dakota,2019,12,2.6
South Dakota,2020,01,2.5
South Dakota,2020,02,2.5
South Dakota,2020,03,2.4
South Dakota,2020,04,8.8
South Dakota,2020,05,6.6
South Dakota,2020,06,5.3
South Dakota,2020,07,4.7
South Dakota,2020,08,3.9
South Dakota,2020,09,3.6
South Dakota,2020,10,3.3
South Dakota,2020,11,3.1
South Dakota,2020,12,3.0
South Dakota,2021,01,2.8
South Dakota,2021,02,2.8
South Dakota,2021,03,2.8
South Dakota,2021,04,2.8
South Dakota,2021,05,2.8
South Dakota,2021,06,2.7
South Dakota,2021,07,2.6
South Dakota,2021,08,2.5
South Dakota,2021,09,2.4
South Dakota,2021,10,2.3
South Dakota,2021,11,2.1
South Dakota,2021,12,2.0
South Dakota,2022,01,1.9
South Dakota,2022,02,1.9
South Dakota,2022,03,1.9
South Dakota,2022,04,1.9
South Dakota,2022,05,1.9
South Dakota,2022,06,1.9
South Dakota,2022,07,1.9
South Dakota,2022,08,2.0
South Dakota,2022,09,2.0
South Dakota,2022,10,2.0
South Dakota,2022,11,1.9
South Dakota,2022,12,1.9
South Dakota,2023,01,1.8
South Dakota,2023,02,1.8
South Dakota,2023,03,1.8
South Dakota,2023,04,1.8
South Dakota,2023,05,1.8
South Dakota,2023,06,1.8
South Dakota,2023,07,1.8
South Dakota,2023,08,1.8
South Dakota,2023,09,1.8
South Dakota,2023,10,1.8
South Dakota,2023,11,1.8
South Dakota,2023,12,1.8
South Dakota,2024,01,1.8
South Dakota,2024,02,1.7
South Dakota,2024,03,1.7
South Dakota,2024,04,1.8
South Dakota,2024,05,1.8
South Dakota,2024,06,1.8
South Dakota,2024,07,1.8
South Dakota,2024,08,1.9
South Dakota,2024,09,1.9
South Dakota,2024,10,1.9
South Dakota,2024,11,1.9
South Dakota,2024,12,1.9
South Dakota,2025,01,2.0
South Dakota,2025,02,2.0
South Dakota,2025,03,2.0
South Dakota,2025,04,2.0
South Dakota,2025,05,2.0
South Dakota,2025,06,2.0
South Dakota,2025,07,2.0
South Dakota,2025,08,2.1
South Dakota,2025,09,2.1
South Dakota,2025,10,-
South Dakota,2025,11,2.2
South Dakota,2025,12,2.2
Tennessee,2016,01,4.8
Tennessee,2016,02,4.7
Tennessee,2016,03,4.7
Tennessee,2016,04,4.7
Tennessee,2016,05,4.7
Tennessee,2016,06,4.7
Tennessee,2016,07,4.7
Tennessee,2016,08,4.8
Tennessee,2016,09,4.8
Tennessee,2016,10,4.8
Tennessee,2016,11,4.8
Tennessee,2016,12,4.7
Tennessee,2017,01,4.5
Tennessee,2017,02,4.3
Tennessee,2017,03,4.1
Tennessee,2017,04,3.9
Tennessee,2017,05,3.7
Tennessee,2017,06,3.6
Tennessee,2017,07,3.5
Tennessee,2017,08,3.4
Tennessee,2017,09,3.4
Tennessee,2017,10,3.4
Tennessee,2017,11,3.5
Tennessee,2017,12,3.5
Tennessee,2018,01,3.5
Tennessee,2018,02,3.5
Tennessee,2018,03,3.5
Tennessee,2018,04,3.5
Tennessee,2018,05,3.5
Tennessee,2018,06,3.5
Tennessee,2018,07,3.5
Tennessee,2018,08,3.5
Tennessee,2018,09,3.5
Tennessee,2018,10,3.5
Tennessee,2018,11,3.5
Tennessee,2018,12,3.5
Tennessee,2019,01,3.5
Tennessee,2019,02,3.4
Tennessee,2019,03,3.4
Tennessee,2019,04,3.4
Tennessee,2019,05,3.3
Tennessee,2019,06,3.2
Tennessee,2019,07,3.2
Tennessee,2019,08,3.2
Tennessee,2019,09,3.3
Tennessee,2019,10,3.3
Tennessee,2019,11,3.4
Tennessee,2019,12,3.4
Tennessee,2020,01,3.4
Tennessee,2020,02,3.5
Tennessee,2020,03,3.5
Tennessee,2020,04,15.7
Tennessee,2020,05,12.1
Tennessee,2020,06,10.2
Tennessee,2020,07,9.0
Tennessee,2020,08,7.6
Tennessee,2020,09,7.1
Tennessee,2020,10,6.3
Tennessee,2020,11,5.9
Tennessee,2020,12,5.6
Tennessee,2021,01,5.3
Tennessee,2021,02,5.2
Tennessee,2021,03,5.1
Tennessee,2021,04,5.0
Tennessee,2021,05,4.9
Tennessee,2021,06,4.7
Tennessee,2021,07,4.4
Tennessee,2021,08,4.2
Tennessee,2021,09,3.9
Tennessee,2021,10,3.7
Tennessee,2021,11,3.5
Tennessee,2021,12,3.4
Tennessee,2022,01,3.4
Tennessee,2022,02,3.4
Tennessee,2022,03,3.3
Tennessee,2022,04,3.3
Tennessee,2022,05,3.3
Tennessee,2022,06,3.3
Tennessee,2022,07,3.3
Tennessee,2022,08,3.3
Tennessee,2022,09,3.4
Tennessee,2022,10,3.4
Tennessee,2022,11,3.4
Tennessee,2022,12,3.4
Tennessee,2023,01,3.4
Tennessee,2023,02,3.3
Tennessee,2023,03,3.3
Tennessee,2023,04,3.2
Tennessee,2023,05,3.2
Tennessee,2023,06,3.2
Tennessee,2023,07,3.2
Tennessee,2023,08,3.2
Tennessee,2023,09,3.2
Tennessee,2023,10,3.3
Tennessee,2023,11,3.3
Tennessee,2023,12,3.2
Tennessee,2024,01,3.2
Tennessee,2024,02,3.2
Tennessee,2024,03,3.2
Tennessee,2024,04,3.2
Tennessee,2024,05,3.3
Tennessee,2024,06,3.3
Tennessee,2024,07,3.4
Tennessee,2024,08,3.5
Tennessee,2024,09,3.5
Tennessee,2024,10,3.6
Tennessee,2024,11,3.6
Tennessee,2024,12,3.5
Tennessee,2025,01,3.5
Tennessee,2025,02,3.5
Tennessee,2025,03,3.5
Tennessee,2025,04,3.5
Tennessee,2025,05,3.5
Tennessee,2025,06,3.5
Tennessee,2025,07,3.5
Tennessee,2025,08,3.5
Tennessee,2025,09,3.5
Tennessee,2025,10,-
Tennessee,2025,11,3.6
Tennessee,2025,12,3.6
Texas,2016,01,4.5
Texas,2016,02,4.5
Texas,2016,03,4.5
Texas,2016,04,4.5
Texas,2016,05,4.6
Texas,2016,06,4.7
Texas,2016,07,4.7
Texas,2016,08,4.8
Texas,2016,09,4.8
Texas,2016,10,4.8
Texas,2016,11,4.8
Texas,2016,12,4.8
Texas,2017,01,4.8
Texas,2017,02,4.7
Texas,2017,03,4.7
Texas,2017,04,4.6
Texas,2017,05,4.4
Texas,2017,06,4.3
Texas,2017,07,4.2
Texas,2017,08,4.2
Texas,2017,09,4.1
Texas,2017,10,4.1
Texas,2017,11,4.1
Texas,2017,12,4.1
Texas,2018,01,4.1
Texas,2018,02,4.1
Texas,2018,03,4.0
Texas,2018,04,4.0
Texas,2018,05,4.0
Texas,2018,06,3.9
Texas,2018,07,3.9
Texas,2018,08,3.8
Texas,2018,09,3.8
Texas,2018,10,3.8
Texas,2018,11,3.8
Texas,2018,12,3.8
Texas,2019,01,3.7
Texas,2019,02,3.7
Texas,2019,03,3.6
Texas,2019,04,3.5
Texas,2019,05,3.4
Texas,2019,06,3.4
Texas,2019,07,3.5
Texas,2019,08,3.5
Texas,2019,09,3.5
Texas,2019,10,3.5
Texas,2019,11,3.5
Texas,2019,12,3.5
Texas,2020,01,3.5
Texas,2020,02,3.6
Texas,2020,03,5.0
Texas,2020,04,12.8
Texas,2020,05,11.7
Texas,2020,06,10.1
Texas,2020,07,9.3
Texas,2020,08,8.0
Texas,2020,09,7.7
Texas,2020,10,7.1
Texas,2020,11,7.0
Texas,2020,12,6.9
Texas,2021,01,6.8
Texas,2021,02,6.6
Texas,2021,03,6.4
Texas,2021,04,6.2
Texas,2021,05,6.0
Texas,2021,06,5.8
Texas,2021,07,5.6
Texas,2021,08,5.3
Texas,2021,09,5.0
Texas,2021,10,4.8
Texas,2021,11,4.6
Texas,2021,12,4.5
Texas,2022,01,4.3
Texas,2022,02,4.1
Texas,2022,03,4.0
Texas,2022,04,3.9
Texas,2022,05,3.8
Texas,2022,06,3.8
Texas,2022,07,3.8
Texas,2022,08,3.7
Texas,2022,09,3.8
Texas,2022,10,3.9
Texas,2022,11,4.0
Texas,2022,12,4.1
Texas,2023,01,4.1
Texas,2023,02,4.1
Texas,2023,03,4.1
Texas,2023,04,4.0
Texas,2023,05,4.0
Texas,2023,06,4.0
Texas,2023,07,4.0
Texas,2023,08,4.0
Texas,2023,09,4.0
Texas,2023,10,4.0
Texas,2023,11,4.0
Texas,2023,12,4.0
Texas,2024,01,4.0
Texas,2024,02,4.0
Texas,2024,03,4.0
Texas,2024,04,4.1
Texas,2024,05,4.1
Texas,2024,06,4.1
Texas,2024,07,4.2
Texas,2024,08,4.2
Texas,2024,09,4.2
Texas,2024,10,4.2
Texas,2024,11,4.2
Texas,2024,12,4.1
Texas,2025,01,4.1
Texas,2025,02,4.1
Texas,2025,03,4.1
Texas,2025,04,4.1
Texas,2025,05,4.1
Texas,2025,06,4.1
Texas,2025,07,4.2
Texas,2025,08,4.2
Texas,2025,09,4.3
Texas,2025,10,-
Texas,2025,11,4.3
Texas,2025,12,4.3
Utah,2016,01,3.5
Utah,2016,02,3.5
Utah,2016,03,3.5
Utah,2016,04,3.4
Utah,2016,05,3.4
Utah,2016,06,3.3
Utah,2016,07,3.3
Utah,2016,08,3.3
Utah,2016,09,3.2
Utah,2016,10,3.2
Utah,2016,11,3.2
Utah,2016,12,3.2
Utah,2017,01,3.2
Utah,2017,02,3.2
Utah,2017,03,3.2
Utah,2017,04,3.2
Utah,2017,05,3.2
Utah,2017,06,3.2
Utah,2017,07,3.2
Utah,2017,08,3.1
Utah,2017,09,3.1
Utah,2017,10,3.1
Utah,2017,11,3.1
Utah,2017,12,3.1
Utah,2018,01,3.0
Utah,2018,02,3.0
Utah,2018,03,3.0
Utah,2018,04,2.9
Utah,2018,05,2.9
Utah,2018,06,2.9
Utah,2018,07,2.9
Utah,2018,08,2.9
Utah,2018,09,2.9
Utah,2018,10,2.9
Utah,2018,11,2.9
Utah,2018,12,2.8
Utah,2019,01,2.8
Utah,2019,02,2.7
Utah,2019,03,2.7
Utah,2019,04,2.6
Utah,2019,05,2.6
Utah,2019,06,2.5
Utah,2019,07,2.5
Utah,2019,08,2.5
Utah,2019,09,2.4
Utah,2019,10,2.4
Utah,2019,11,2.4
Utah,2019,12,2.4
Utah,2020,01,2.5
Utah,2020,02,2.5
Utah,2020,03,2.5
Utah,2020,04,10.0
Utah,2020,05,7.7
Utah,2020,06,6.4
Utah,2020,07,5.7
Utah,2020,08,4.8
Utah,2020,09,4.5
Utah,2020,10,4.0
Utah,2020,11,3.8
Utah,2020,12,3.6
Utah,2021,01,3.4
Utah,2021,02,3.3
Utah,2021,03,3.1
Utah,2021,04,3.0
Utah,2021,05,2.9
Utah,2021,06,2.8
Utah,2021,07,2.7
Utah,2021,08,2.6
Utah,2021,09,2.4
Utah,2021,10,2.4
Utah,2021,11,2.3
Utah,2021,12,2.2
Utah,2022,01,2.2
Utah,2022,02,2.3
Utah,2022,03,2.3
Utah,2022,04,2.3
Utah,2022,05,2.3
Utah,2022,06,2.3
Utah,2022,07,2.4
Utah,2022,08,2.4
Utah,2022,09,2.5
Utah,2022,10,2.5
Utah,2022,11,2.5
Utah,2022,12,2.6
Utah,2023,01,2.6
Utah,2023,02,2.6
Utah,2023,03,2.6
Utah,2023,04,2.6
Utah,2023,05,2.6
Utah,2023,06,2.6
Utah,2023,07,2.7
Utah,2023,08,2.8
Utah,2023,09,2.8
Utah,2023,10,2.9
Utah,2023,11,2.9
Utah,2023,12,3.0
Utah,2024,01,3.0
Utah,2024,02,3.1
Utah,2024,03,3.1
Utah,2024,04,3.2
Utah,2024,05,3.3
Utah,2024,06,3.3
Utah,2024,07,3.4
Utah,2024,08,3.4
Utah,2024,09,3.4
Utah,2024,10,3.4
Utah,2024,11,3.3
Utah,2024,12,3.3
Utah,2025,01,3.3
Utah,2025,02,3.4
Utah,2025,03,3.4
Utah,2025,04,3.4
Utah,2025,05,3.5
Utah,2025,06,3.5
Utah,2025,07,3.5
Utah,2025,08,3.6
Utah,2025,09,3.6
Utah,2025,10,-
Utah,2025,11,3.7
Utah,2025,12,3.7
Vermont,2016,01,3.2
Vermont,2016,02,3.2
Vermont,2016,03,3.2
Vermont,2016,04,3.1
Vermont,2016,05,3.1
Vermont,2016,06,3.1
Vermont,2016,07,3.1
Vermont,2016,08,3.1
Vermont,2016,09,3.1
Vermont,2016,10,3.1
Vermont,2016,11,3.1
Vermont,2016,12,3.1
Vermont,2017,01,3.1
Vermont,2017,02,3.1
Vermont,2017,03,3.1
Vermont,2017,04,3.0
Vermont,2017,05,2.9
Vermont,2017,06,2.9
Vermont,2017,07,2.9
Vermont,2017,08,2.9
Vermont,2017,09,2.9
Vermont,2017,10,2.9
Vermont,2017,11,2.9
Vermont,2017,12,2.8
Vermont,2018,01,2.8
Vermont,2018,02,2.8
Vermont,2018,03,2.7
Vermont,2018,04,2.6
Vermont,2018,05,2.5
Vermont,2018,06,2.5
Vermont,2018,07,2.4
Vermont,2018,08,2.4
Vermont,2018,09,2.4
Vermont,2018,10,2.3
Vermont,2018,11,2.3
Vermont,2018,12,2.3
Vermont,2019,01,2.3
Vermont,2019,02,2.2
Vermont,2019,03,2.1
Vermont,2019,04,2.0
Vermont,2019,05,2.0
Vermont,2019,06,2.0
Vermont,2019,07,2.0
Vermont,2019,08,2.1
Vermont,2019,09,2.1
Vermont,2019,10,2.2
Vermont,2019,11,2.1
Vermont,2019,12,2.1
Vermont,2020,01,2.1
Vermont,2020,02,2.2
Vermont,2020,03,2.4
Vermont,2020,04,14.1
Vermont,2020,05,9.6
Vermont,2020,06,7.7
Vermont,2020,07,6.6
Vermont,2020,08,5.4
Vermont,2020,09,4.9
Vermont,2020,10,4.3
Vermont,2020,11,4.2
Vermont,2020,12,4.3
Vermont,2021,01,4.2
Vermont,2021,02,4.2
Vermont,2021,03,4.2
Vermont,2021,04,4.1
Vermont,2021,05,3.9
Vermont,2021,06,3.6
Vermont,2021,07,3.4
Vermont,2021,08,3.2
Vermont,2021,09,3.0
Vermont,2021,10,2.8
Vermont,2021,11,2.7
Vermont,2021,12,2.5
Vermont,2022,01,2.4
Vermont,2022,02,2.3
Vermont,2022,03,2.3
Vermont,2022,04,2.2
Vermont,2022,05,2.3
Vermont,2022,06,2.3
Vermont,2022,07,2.3
Vermont,2022,08,2.4
Vermont,2022,09,2.4
Vermont,2022,10,2.4
Vermont,2022,11,2.3
Vermont,2022,12,2.2
Vermont,2023,01,2.1
Vermont,2023,02,2.0
Vermont,2023,03,1.9
Vermont,2023,04,1.8
Vermont,2023,05,1.8
Vermont,2023,06,1.8
Vermont,2023,07,1.9
Vermont,2023,08,1.9
Vermont,2023,09,2.0
Vermont,2023,10,2.0
Vermont,2023,11,2.0
Vermont,2023,12,2.0
Vermont,2024,01,2.0
Vermont,2024,02,2.1
Vermont,2024,03,2.1
Vermont,2024,04,2.1
Vermont,2024,05,2.2
Vermont,2024,06,2.3
Vermont,2024,07,2.3
Vermont,2024,08,2.4
Vermont,2024,09,2.4
Vermont,2024,10,2.5
Vermont,2024,11,2.5
Vermont,2024,12,2.5
Vermont,2025,01,2.6
Vermont,2025,02,2.6
Vermont,2025,03,2.6
Vermont,2025,04,2.6
Vermont,2025,05,2.6
Vermont,2025,06,2.6
Vermont,2025,07,2.6
Vermont,2025,08,2.6
Vermont,2025,09,2.6
Vermont,2025,10,-
Vermont,2025,11,2.7
Vermont,2025,12,2.7
Virginia,2016,01,4.0
Virginia,2016,02,4.0
Virginia,2016,03,4.0
Virginia,2016,04,4.0
Virginia,2016,05,4.0
Virginia,2016,06,4.0
Virginia,2016,07,4.0
Virginia,2016,08,4.0
Virginia,2016,09,4.0
Virginia,2016,10,4.0
Virginia,2016,11,4.0
Virginia,2016,12,4.0
Virginia,2017,01,4.0
Virginia,2017,02,3.9
Virginia,2017,03,3.8
Virginia,2017,04,3.7
Virginia,2017,05,3.7
Virginia,2017,06,3.6
Virginia,2017,07,3.5
Virginia,2017,08,3.5
Virginia,2017,09,3.5
Virginia,2017,10,3.5
Virginia,2017,11,3.4
Virginia,2017,12,3.4
Virginia,2018,01,3.4
Virginia,2018,02,3.3
Virginia,2018,03,3.2
Virginia,2018,04,3.1
Virginia,2018,05,2.9
Virginia,2018,06,2.8
Virginia,2018,07,2.8
Virginia,2018,08,2.8
Virginia,2018,09,2.8
Virginia,2018,10,2.9
Virginia,2018,11,3.0
Virginia,2018,12,3.0
Virginia,2019,01,3.1
Virginia,2019,02,3.0
Virginia,2019,03,2.9
Virginia,2019,04,2.8
Virginia,2019,05,2.7
Virginia,2019,06,2.5
Virginia,2019,07,2.5
Virginia,2019,08,2.5
Virginia,2019,09,2.6
Virginia,2019,10,2.7
Virginia,2019,11,2.7
Virginia,2019,12,2.7
Virginia,2020,01,2.8
Virginia,2020,02,2.9
Virginia,2020,03,3.2
Virginia,2020,04,11.9
Virginia,2020,05,10.0
Virginia,2020,06,8.9
Virginia,2020,07,8.3
Virginia,2020,08,7.3
Virginia,2020,09,6.7
Virginia,2020,10,5.9
Virginia,2020,11,5.3
Virginia,2020,12,5.0
Virginia,2021,01,4.8
Virginia,2021,02,4.7
Virginia,2021,03,4.6
Virginia,2021,04,4.4
Virginia,2021,05,4.2
Virginia,2021,06,4.0
Virginia,2021,07,3.8
Virginia,2021,08,3.5
Virginia,2021,09,3.3
Virginia,2021,10,3.1
Virginia,2021,11,2.9
Virginia,2021,12,2.8
Virginia,2022,01,2.7
Virginia,2022,02,2.6
Virginia,2022,03,2.6
Virginia,2022,04,2.6
Virginia,2022,05,2.5
Virginia,2022,06,2.6
Virginia,2022,07,2.6
Virginia,2022,08,2.7
Virginia,2022,09,2.8
Virginia,2022,10,2.9
Virginia,2022,11,2.9
Virginia,2022,12,2.9
Virginia,2023,01,2.9
Virginia,2023,02,2.8
Virginia,2023,03,2.7
Virginia,2023,04,2.6
Virginia,2023,05,2.6
Virginia,2023,06,2.5
Virginia,2023,07,2.6
Virginia,2023,08,2.6
Virginia,2023,09,2.7
Virginia,2023,10,2.8
Virginia,2023,11,2.8
Virginia,2023,12,2.8
Virginia,2024,01,2.8
Virginia,2024,02,2.8
Virginia,2024,03,2.8
Virginia,2024,04,2.8
Virginia,2024,05,2.8
Virginia,2024,06,2.9
Virginia,2024,07,2.9
Virginia,2024,08,3.0
Virginia,2024,09,3.0
Virginia,2024,10,3.1
Virginia,2024,11,3.1
Virginia,2024,12,3.1
Virginia,2025,01,3.2
Virginia,2025,02,3.2
Virginia,2025,03,3.3
Virginia,2025,04,3.3
Virginia,2025,05,3.3
Virginia,2025,06,3.2
Virginia,2025,07,3.3
Virginia,2025,08,3.3
Virginia,2025,09,3.4
Virginia,2025,10,-
Virginia,2025,11,3.6
Virginia,2025,12,3.6
Washington,2016,01,5.4
Washington,2016,02,5.4
Washington,2016,03,5.3
Washington,2016,04,5.3
Washington,2016,05,5.3
Washington,2016,06,5.3
Washington,2016,07,5.2
Washington,2016,08,5.2
Washington,2016,09,5.1
Washington,2016,10,5.0
Washington,2016,11,4.9
Washington,2016,12,4.9
Washington,2017,01,4.8
Washington,2017,02,4.7
Washington,2017,03,4.7
Washington,2017,04,4.6
Washington,2017,05,4.6
Washington,2017,06,4.6
Washington,2017,07,4.6
Washington,2017,08,4.6
Washington,2017,09,4.7
Washington,2017,10,4.7
Washington,2017,11,4.6
Washington,2017,12,4.6
Washington,2018,01,4.6
Washington,2018,02,4.5
Washington,2018,03,4.5
Washington,2018,04,4.4
Washington,2018,05,4.3
Washington,2018,06,4.3
Washington,2018,07,4.2
Washington,2018,08,4.2
Washington,2018,09,4.3
Washington,2018,10,4.4
Washington,2018,11,4.5
Washington,2018,12,4.6
Washington,2019,01,4.7
Washington,2019,02,4.6
Washington,2019,03,4.6
Washington,2019,04,4.4
Washington,2019,05,4.3
Washington,2019,06,4.2
Washington,2019,07,4.1
Washington,2019,08,4.0
Washington,2019,09,3.9
Washington,2019,10,3.9
Washington,2019,11,3.8
Washington,2019,12,3.7
Washington,2020,01,3.6
Washington,2020,02,3.8
Washington,2020,03,6.0
Washington,2020,04,17.1
Washington,2020,05,13.6
Washington,2020,06,11.7
Washington,2020,07,10.5
Washington,2020,08,9.0
Washington,2020,09,8.2
Washington,2020,10,7.3
Washington,2020,11,6.9
Washington,2020,12,6.7
Washington,2021,01,6.4
Washington,2021,02,6.2
Washington,2021,03,5.9
Washington,2021,04,5.7
Washington,2021,05,5.5
Washington,2021,06,5.3
Washington,2021,07,5.1
Washington,2021,08,4.9
Washington,2021,09,4.7
Washington,2021,10,4.4
Washington,2021,11,4.2
Washington,2021,12,4.0
Washington,2022,01,4.0
Washington,2022,02,3.9
Washington,2022,03,3.9
Washington,2022,04,3.9
Washington,2022,05,3.9
Washington,2022,06,4.0
Washington,2022,07,4.0
Washington,2022,08,4.1
Washington,2022,09,4.2
Washington,2022,10,4.2
Washington,2022,11,4.2
Washington,2022,12,4.2
Washington,2023,01,4.1
Washington,2023,02,4.1
Washington,2023,03,4.0
Washington,2023,04,4.0
Washington,2023,05,4.0
Washington,2023,06,4.0
Washington,2023,07,4.1
Washington,2023,08,4.2
Washington,2023,09,4.4
Washington,2023,10,4.5
Washington,2023,11,4.6
Washington,2023,12,4.6
Washington,2024,01,4.6
Washington,2024,02,4.6
Washington,2024,03,4.6
Washington,2024,04,4.6
Washington,2024,05,4.6
Washington,2024,06,4.6
Washington,2024,07,4.5
Washington,2024,08,4.5
Washington,2024,09,4.4
Washington,2024,10,4.4
Washington,2024,11,4.3
Washington,2024,12,4.3
Washington,2025,01,4.4
Washington,2025,02,4.4
Washington,2025,03,4.5
Washington,2025,04,4.5
Washington,2025,05,4.5
Washington,2025,06,4.5
Washington,2025,07,4.6
Washington,2025,08,4.6
Washington,2025,09,4.7
Washington,2025,10,-
Washington,2025,11,4.9
Washington,2025,12,4.9
West Virginia,2016,01,6.3
West Virginia,2016,02,6.3
West Virginia,2016,03,6.3
West Virginia,2016,04,6.2
West Virginia,2016,05,6.2
West Virginia,2016,06,6.1
West Virginia,2016,07,6.1
West Virginia,2016,08,6.1
West Virginia,2016,09,6.0
West Virginia,2016,10,5.9
West Virginia,2016,11,5.8
West Virginia,2016,12,5.6
West Virginia,2017,01,5.4
West Virginia,2017,02,5.2
West Virginia,2017,03,5.1
West Virginia,2017,04,5.1
West Virginia,2017,05,5.0
West Virginia,2017,06,5.1
West Virginia,2017,07,5.1
West Virginia,2017,08,5.2
West Virginia,2017,09,5.2
West Virginia,2017,10,5.3
West Virginia,2017,11,5.3
West Virginia,2017,12,5.4
West Virginia,2018,01,5.4
West Virginia,2018,02,5.4
West Virginia,2018,03,5.3
West Virginia,2018,04,5.3
West Virginia,2018,05,5.2
West Virginia,2018,06,5.1
West Virginia,2018,07,5.0
West Virginia,2018,08,5.0
West Virginia,2018,09,5.0
West Virginia,2018,10,5.0
West Virginia,2018,11,5.0
West Virginia,2018,12,5.0
West Virginia,2019,01,5.0
West Virginia,2019,02,4.9
West Virginia,2019,03,4.9
West Virginia,2019,04,4.8
West Virginia,2019,05,4.8
West Virginia,2019,06,4.8
West Virginia,2019,07,4.8
West Virginia,2019,08,4.9
West Virginia,2019,09,5.0
West Virginia,2019,10,5.0
West Virginia,2019,11,5.1
West Virginia,2019,12,5.1
West Virginia,2020,01,5.2
West Virginia,2020,02,5.3
West Virginia,2020,03,5.3
West Virginia,2020,04,15.8
West Virginia,2020,05,12.5
West Virginia,2020,06,10.6
West Virginia,2020,07,9.5
West Virginia,2020,08,8.2
West Virginia,2020,09,7.6
West Virginia,2020,10,7.0
West Virginia,2020,11,6.6
West Virginia,2020,12,6.4
West Virginia,2021,01,6.4
West Virginia,2021,02,6.1
West Virginia,2021,03,5.9
West Virginia,2021,04,5.7
West Virginia,2021,05,5.4
West Virginia,2021,06,5.2
West Virginia,2021,07,5.0
West Virginia,2021,08,4.8
West Virginia,2021,09,4.5
West Virginia,2021,10,4.3
West Virginia,2021,11,4.2
West Virginia,2021,12,4.1
West Virginia,2022,01,4.0
West Virginia,2022,02,4.0
West Virginia,2022,03,4.0
West Virginia,2022,04,4.0
West Virginia,2022,05,4.0
West Virginia,2022,06,3.9
West Virginia,2022,07,3.9
West Virginia,2022,08,3.9
West Virginia,2022,09,3.8
West Virginia,2022,10,3.8
West Virginia,2022,11,3.7
West Virginia,2022,12,3.6
